,Unnamed: 0_x,Rank,Title,Worldwide Lifetime Gross,Domestic Lifetime Gross,Domestic %,Foreign Lifetime Gross,Foreign %,Year_x,Unnamed: 0_y,Color,Runtime,Director Facebook Likes,Actor 1 Facebook Likes,Genres,Number of Voted Users,Cast Total Facebook Likes,Language,Country,Content Rating,Year_y,IMDb Score,Movie Facebook Likes
898,1222,1242,Unknown,135710029.0,63686397.0,46.9,72023632.0,53.1,2011,1232,Color,113.0,174.0,14000.0,Action|Mystery|Thriller,210542,17152,English,UK,PG-13,2011,6.9,29000
899,1223,1243,Jack Ryan: Shadow Recruit,135503748.0,50577412.0,37.3,84926336.0,62.7,2014,760,Color,105.0,0.0,539.0,Action|Drama|Thriller,99035,1411,English,USA,PG-13,2014,6.2,17000
900,1224,1244,Babel,135330182.0,34302837.0,25.4,101027345.0,74.6,2006,2204,Color,143.0,0.0,11000.0,Drama,243799,11248,English,France,R,2006,7.5,0
901,1226,1246,Perfume: The Story of a Murderer,135039924.0,2223293.0,1.6,132816631.0,98.4,2006,694,Color,147.0,670.0,177.0,Crime|Drama|Fantasy,190490,253,English,Germany,R,2006,7.5,26000
902,1228,1248,Wall Street: Money Never Sleeps,134748021.0,52474616.0,38.9,82273405.0,61.1,2010,607,Color,136.0,0.0,903.0,Drama,84118,1579,English,USA,PG-13,2010,6.3,13000
903,1229,1249,The Princess Diaries 2: Royal Engagement,134734481.0,95170481.0,70.6,39564000.0,29.40000000000001,2004,1078,Color,113.0,0.0,11000.0,Comedy|Family|Romance,53687,15362,English,USA,G,2004,5.7,1000
904,1230,1250,Sense and Sensibility,134582776.0,43182776.0,32.1,91400000.0,67.9,1995,2535,Color,136.0,0.0,25000.0,Drama|Romance,78392,41059,English,USA,PG,1995,7.7,0
905,1231,1251,Last Vegas,134409025.0,63914167.0,47.6,70494858.0,52.4,2012,1764,Color,105.0,226.0,22000.0,Comedy|Romance,106755,35694,English,USA,PG-13,2013,6.6,27000
906,1232,1252,Inspector Gadget,134403112.0,97403112.0,72.5,37000000.0,27.5,1999,533,Color,110.0,16.0,2000.0,Action|Adventure|Comedy|Family|Sci-Fi,36491,5320,English,USA,PG,1999,4.1,509
907,1233,1253,Black Rain,134212055.0,46212055.0,34.4,88000000.0,65.6,1989,1640,Color,125.0,0.0,939.0,Action|Crime|Thriller,39306,1748,English,USA,R,1989,6.6,0
908,1235,1255,The Cat in the Hat,133960541.0,101149285.0,75.5,32811256.0,24.5,2003,273,Color,82.0,34.0,760.0,Adventure|Comedy|Family|Fantasy,36033,2762,English,USA,PG,2003,3.8,946
909,1238,1258,Point Break,133718711.0,28782481.0,21.5,104936230.0,78.5,2015,2020,Color,114.0,19.0,1000.0,Action|Crime|Sport|Thriller,33958,3962,English,USA,PG-13,2015,5.3,37000
910,1239,1259,The Big Short,133440870.0,70259870.0,52.6,63181000.0,47.4,2015,1756,Color,130.0,285.0,33000.0,Biography|Comedy|Drama|History,182983,57308,English,USA,R,2015,7.8,99000
911,1240,1260,The Artist,133432856.0,44671682.0,33.5,88761174.0,66.5,2011,2545, Black and White,100.0,405.0,996.0,Comedy|Drama|Romance,190030,4606,English,France,PG-13,2011,8.0,30000
912,1241,1261,1408,132963417.0,71985628.0,54.1,60977789.0,45.9,2007,2078,Color,114.0,101.0,129.0,Fantasy|Horror,209396,214,English,USA,PG-13,2007,6.8,11000
913,1242,1262,Zero Dark Thirty,132820716.0,95720716.0,72.1,37100000.0,27.90000000000001,2012,912,Color,157.0,0.0,1000.0,Drama|History|Thriller,216032,2759,English,USA,R,2012,7.4,39000
914,1245,1265,Ghost Rider: Spirit of Vengeance,132563930.0,51774002.0,39.1,80789928.0,60.9,2012,831,Color,96.0,83.0,12000.0,Action|Fantasy|Thriller,87745,16121,English,USA,PG-13,2011,4.3,18000
915,1246,1266,V for Vendetta,132511035.0,70511035.0,53.2,62000000.0,46.8,2006,960,Color,132.0,160.0,20000.0,Action|Drama|Thriller,791783,22417,English,USA,R,2005,8.2,48000
916,1247,1267,A League of Their Own,132440069.0,107533928.0,81.2,24906141.0,18.8,1992,1195, Black and White,128.0,545.0,15000.0,Comedy|Drama|Sport,71754,16751,English,USA,PG,1992,7.2,0
917,1248,1268,The Three Musketeers,132274484.0,20374484.0,15.4,111900000.0,84.6,2011,401,Color,110.0,545.0,14000.0,Action|Adventure|Romance,88542,27694,English,Germany,PG-13,2011,5.8,19000
918,1249,1269,Blade: Trinity,131977904.0,52411906.0,39.7,79565998.0,60.3,2004,675,Color,122.0,687.0,16000.0,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,132954,19764,English,USA,R,2004,5.9,0
919,1250,1270,2 Guns,131940411.0,75612460.0,57.3,56327951.0,42.7,2013,722,Color,109.0,175.0,18000.0,Action|Comedy|Crime|Drama|Thriller,156898,20148,English,USA,R,2013,6.7,22000
920,1251,1272,Save the Last Dance,131706809.0,91057006.0,69.1,40649803.0,30.90000000000001,2001,2838,Color,112.0,49.0,656.0,Drama|Music|Romance,47876,1307,English,USA,PG-13,2001,6.1,0
921,1252,1273,Seven Years in Tibet,131457682.0,37957682.0,28.9,93500000.0,71.1,1997,611,Color,136.0,218.0,11000.0,Adventure|Biography|Drama|History|War,96385,12226,English,USA,PG-13,1997,7.0,0
922,1255,1276,Aliens,131335326.0,85160248.0,64.8,46175078.0,35.2,1986,2486,Color,154.0,0.0,2000.0,Action|Adventure|Sci-Fi,488537,4228,English,USA,R,1986,8.4,18000
923,1256,1277,Blade,131183530.0,70087718.0,53.4,61095812.0,46.6,1998,1089,Color,110.0,45.0,886.0,Action|Horror,191437,3174,English,USA,R,1998,7.1,0
924,1257,1278,School of Rock,131095614.0,81261177.0,62.0,49834437.0,38.0,2003,2167,Color,108.0,0.0,2000.0,Comedy|Music,210680,4403,English,USA,PG-13,2003,7.1,0
925,1258,1279,Boomerang,131052444.0,70052444.0,53.4,61000000.0,46.6,1992,1158,Color,117.0,71.0,723.0,Comedy|Drama|Romance,20183,3841,English,USA,R,1992,5.4,0
926,1259,1280,Atonement,131016624.0,50927067.0,38.9,80089557.0,61.1,2007,1638,Color,123.0,456.0,19000.0,Drama|Mystery|Romance|War,192930,20499,English,UK,R,2007,7.8,12000
927,1260,1281,Wolf,131002597.0,65002597.0,49.6,66000000.0,50.4,1994,603,Color,125.0,0.0,443.0,Drama|Horror|Romance|Thriller,43559,1439,English,USA,R,1994,6.2,0
928,1261,1282,Munich,130982129.0,47403685.0,36.2,83578444.0,63.8,2005,545,Color,163.0,14000.0,745.0,Drama|History|Thriller,176936,2529,English,France,R,2005,7.6,0
929,1262,1283,Man on Fire,130834852.0,77911774.0,59.6,52923078.0,40.4,2004,746,Color,146.0,12000.0,18000.0,Action|Crime|Drama|Thriller,266310,20454,English,USA,R,2004,7.7,14000
930,1263,1284,"You, Me and Dupree",130628903.0,75628110.0,57.9,55000793.0,42.1,2006,897,Color,110.0,94.0,277.0,Comedy|Romance,68417,847,English,USA,PG-13,2006,5.6,0
931,1265,1286,About a Boy,130549455.0,41385278.0,31.7,89164177.0,68.3,2002,1810,Color,101.0,129.0,66.0,Comedy|Drama|Romance,144021,74,English,UK,PG-13,2002,7.1,0
932,1266,1287,Cloud Atlas,130482868.0,27108272.0,20.8,103374596.0,79.2,2012,311,Color,172.0,670.0,15000.0,Drama|Sci-Fi,284825,22686,English,Germany,R,2012,7.5,124000
933,1267,1288,Aliens vs. Predator: Requiem,130290885.0,41797066.0,32.1,88493819.0,67.9,2007,1250,Color,102.0,25.0,1000.0,Action|Horror|Sci-Fi|Thriller,92789,4324,English,USA,R,2007,4.7,0
934,1268,1289,Failure to Launch,130224158.0,88715192.0,68.1,41508966.0,31.90000000000001,2006,951,Color,95.0,9.0,14000.0,Comedy|Romance,58412,37967,English,USA,PG-13,2006,5.6,2000
935,1269,1290,Cheaper by the Dozen 2,130154568.0,82571173.0,63.4,47583395.0,36.6,2005,729,Color,94.0,163.0,12000.0,Adventure|Comedy|Family,42737,20348,English,USA,PG,2005,5.4,781
936,1270,1291,Mean Girls,130125829.0,86058055.0,66.1,44067774.0,33.90000000000001,2004,2409,Color,97.0,70.0,2000.0,Comedy,245989,5032,English,USA,PG-13,2004,7.0,0
937,1271,1292,Jingle All the Way,129832389.0,60592389.0,46.7,69240000.0,53.3,1996,749,Color,94.0,32.0,854.0,Comedy|Family,68406,4530,English,USA,PG,1996,5.4,0
938,1273,1294,Red Cliff,129710514.0,627047.0,0.5,129083467.0,99.5,2008,1338,Color,150.0,610.0,755.0,Action|Adventure|Drama|History|War,36894,2172,Mandarin,China,R,2008,7.4,0
939,1274,1295,Julie & Julia,129540522.0,94125426.0,72.7,35415096.0,27.3,2009,1204,Color,123.0,0.0,11000.0,Biography|Drama|Romance,79264,13321,English,USA,PG-13,2009,7.0,13000
940,1275,1296,Resident Evil: Apocalypse,129342769.0,51201453.0,39.6,78141316.0,60.4,2004,985,Color,98.0,38.0,14000.0,Action|Horror|Sci-Fi|Thriller,151580,16791,English,Germany,R,2004,6.2,0
941,1276,1297,The Fighter,129190869.0,93617009.0,72.5,35573860.0,27.5,2009,3029,Color,116.0,737.0,23000.0,Biography|Drama|Sport,275869,23811,English,USA,R,2010,7.9,36000
942,1277,1298,The Woman in Black,128955898.0,54333290.0,42.1,74622608.0,57.9,2012,2626,Color,95.0,43.0,11000.0,Drama|Fantasy|Horror|Thriller,139749,11946,English,UK,PG-13,2012,6.4,29000
943,1278,1299,Space Cowboys,128884132.0,90464773.0,70.2,38419359.0,29.8,2000,664, Black and White,130.0,16000.0,16000.0,Action|Adventure|Thriller,60165,17771,English,USA,PG-13,2000,6.4,0
944,1279,1300,The Talented Mr. Ripley,128798265.0,81298265.0,63.1,47500000.0,36.9,1999,1206,Color,139.0,333.0,22000.0,Crime|Drama|Thriller,137891,36810,English,USA,R,1999,7.3,0
945,1280,1301,The Forbidden Kingdom,128792411.0,52075270.0,40.4,76717141.0,59.6,2008,864,Color,104.0,50.0,5000.0,Action|Adventure|Fantasy,88049,7247,English,USA,PG-13,2008,6.6,0
946,1282,1303,Pan,128388320.0,35088320.0,27.3,93300000.0,72.7,2015,303,Color,111.0,456.0,20000.0,Adventure|Family|Fantasy,39956,21393,English,USA,PG,2015,5.8,24000
947,1284,1305,Step Brothers,128107642.0,100468793.0,78.4,27638849.0,21.599999999999994,2008,660,Color,106.0,285.0,8000.0,Comedy,212499,11264,English,USA,R,2008,6.9,0
948,1287,1308,Blended,127994610.0,46294610.0,36.2,81700000.0,63.8,2014,1104,Color,117.0,153.0,35000.0,Comedy|Romance,87165,49743,English,USA,PG-13,2014,6.5,12000
949,1288,1309,Everest,127990128.0,87178599.0,68.1,40811529.0,31.90000000000001,1998,693,Color,121.0,175.0,963.0,Adventure|Biography|Drama|History|Sport|Thriller,134625,2131,English,UK,PG-13,2015,7.1,40000
950,1290,1311,Law Abiding Citizen,127944208.0,73357727.0,57.3,54586481.0,42.7,2009,907,Color,118.0,473.0,18000.0,Crime|Drama|Thriller,217480,22517,English,USA,R,2009,7.4,21000
951,1291,1312,The Adjustment Bureau,127869379.0,62495645.0,48.9,65373734.0,51.1,2010,928,Color,106.0,53.0,13000.0,Romance|Sci-Fi|Thriller,200035,14607,English,USA,PG-13,2011,7.1,36000
952,1292,1313,U-571,127666415.0,77122415.0,60.4,50544000.0,39.6,2000,702,Color,116.0,84.0,11000.0,Action|War,65297,14931,English,France,PG-13,2000,6.6,0
953,1293,1314,First Knight,127600435.0,37600435.0,29.5,90000000.0,70.5,1995,552,Color,134.0,109.0,919.0,Action|Adventure|Romance|Thriller,55350,1695,English,USA,PG-13,1995,5.9,0
954,1294,1315,March of the Penguins,127392693.0,77437223.0,60.8,49955470.0,39.2,2005,4024,Color,80.0,10.0,11000.0,Documentary,45984,11218,French,France,G,2005,7.6,0
955,1295,1316,Hide and Seek,127369981.0,51100486.0,40.1,76269495.0,59.9,2005,1901,Color,101.0,21.0,22000.0,Drama|Horror|Mystery|Thriller,70205,23328,English,USA,R,2005,5.9,0
956,1296,1317,Predators,127233108.0,52000688.0,40.9,75232420.0,59.1,2010,1238,Color,107.0,190.0,2000.0,Action|Adventure|Sci-Fi|Thriller,171418,4243,English,USA,R,2010,6.4,17000
957,1298,1319,Chronicle,126636097.0,64575175.0,51.0,62060922.0,49.0,2012,2932,Color,89.0,128.0,963.0,Drama|Sci-Fi|Thriller,204327,2054,English,USA,PG-13,2012,7.1,32000
958,1299,1320,Walking with Dinosaurs 3D,126546518.0,36076121.0,28.5,90470397.0,71.5,2012,494,Color,87.0,43.0,882.0,Adventure|Animation|Family,8913,1971,English,USA,PG,2013,5.2,0
959,1301,1322,L.A. Confidential,126216940.0,64616940.0,51.2,61600000.0,48.8,1997,1416,Color,138.0,161.0,18000.0,Crime|Drama|Mystery|Thriller,414219,19129,English,USA,R,1997,8.3,11000
960,1302,1323,Sex Tape,126069509.0,38543473.0,30.6,87526036.0,69.4,2014,1259,Color,94.0,52.0,683.0,Comedy,84382,1488,English,USA,R,2014,5.1,0
961,1303,1324,This Is the End,126041322.0,101470202.0,80.5,24571120.0,19.5,2013,1546,Color,107.0,133.0,17000.0,Comedy|Fantasy,310540,38751,English,USA,R,2013,6.7,97000
962,1309,1330,I Know What You Did Last Summer,125586134.0,72586134.0,57.8,53000000.0,42.2,1997,2488,Color,99.0,13.0,45000.0,Horror|Mystery|Thriller,105585,50284,English,USA,R,1997,5.6,0
963,1310,1331,Ender's Game,125544024.0,61737191.0,49.2,63806833.0,50.8,2013,268,Color,114.0,151.0,11000.0,Action|Sci-Fi,184561,12908,English,USA,PG-13,2013,6.7,123000
964,1313,1334,First Blood,125212904.0,47212904.0,37.7,78000000.0,62.3,1982,1060,Color,93.0,270.0,13000.0,Action|Adventure|Drama,172489,15192,English,USA,R,1982,7.7,0
965,1315,1336,"Legally Blonde 2: Red, White & Blonde",124914842.0,90186328.0,72.2,34728514.0,27.8,2003,1889,Color,95.0,0.0,934.0,Comedy,46417,3500,English,USA,PG-13,2003,4.6,660
966,1316,1337,Donnie Brasco,124909762.0,41909762.0,33.6,83000000.0,66.4,1997,1436,Color,147.0,179.0,40000.0,Biography|Crime|Drama,225122,56014,English,USA,R,1997,7.8,0
967,1317,1338,The Family Man,124745083.0,75793305.0,60.8,48951778.0,39.2,2000,732,Color,125.0,420.0,12000.0,Comedy|Drama|Fantasy|Romance,85844,16646,English,USA,PG-13,2000,6.7,0
968,1318,1339,Ride Along 2,124605297.0,91221830.0,73.2,33383467.0,26.8,2015,1210,Color,102.0,167.0,2000.0,Action|Comedy,28621,5178,English,USA,PG-13,2016,5.9,0
969,1319,1340,Coraline,124596837.0,75286229.0,60.4,49310608.0,39.6,2009,744, Black and White,100.0,253.0,309.0,Animation|Family|Fantasy,143121,647,English,USA,PG,2009,7.7,10000
970,1320,1341,The Thomas Crown Affair,124305181.0,69305181.0,55.8,55000000.0,44.2,1999,1058,Color,113.0,323.0,1000.0,Crime|Romance|Thriller,73068,4660,English,USA,R,1999,6.8,0
971,1321,1342,Ray,123971376.0,75331600.0,60.8,48639776.0,39.2,2004,1212,Color,178.0,138.0,904.0,Biography|Drama|Music,110394,5074,English,USA,PG-13,2004,7.7,0
972,1322,1343,"Good Morning, Vietnam",123922370.0,123922370.0,100.0,0.0,0.0,1987,2832,Color,121.0,272.0,49000.0,Biography|Comedy|Drama|War,98348,50141,English,USA,R,1987,7.3,0
973,1323,1344,The Time Machine,123729176.0,56832494.0,45.9,66896682.0,54.1,2002,481,Color,96.0,25.0,891.0,Action|Adventure|Sci-Fi,103787,1919,English,USA,PG-13,2002,5.9,3000
974,1324,1345,The Theory of Everything,123726688.0,35893537.0,29.0,87833151.0,71.0,2014,2641,Color,123.0,120.0,13000.0,Biography|Drama|Romance,265507,14100,English,UK,PG-13,2014,7.7,90000
975,1325,1346,The Queen,123384128.0,56441711.0,45.7,66942417.0,54.3,2006,2622,Color,94.0,350.0,326.0,Biography|Drama,85333,486,English,UK,PG-13,2006,7.3,0
976,1327,1348,Nanny McPhee,123276807.0,47144110.0,38.2,76132697.0,61.8,2005,1905,Color,97.0,52.0,14000.0,Comedy|Family|Fantasy,49676,17278,English,USA,PG,2005,6.6,0
977,1328,1349,Big Fish,123218424.0,66809693.0,54.2,56408731.0,45.8,2003,602,Color,125.0,13000.0,12000.0,Adventure|Drama|Fantasy,350698,16138,English,USA,PG-13,2003,8.0,26000
978,1331,1352,The Pirates! Band of Misfits,123054041.0,31051126.0,25.2,92002915.0,74.8,2012,876,Color,88.0,91.0,4000.0,Adventure|Animation|Comedy|Family,36877,6254,English,UK,PG,2012,6.7,0
979,1333,1354,Volcano,122823468.0,49323468.0,40.2,73500000.0,59.8,1997,386,Color,104.0,81.0,3000.0,Action|Drama|Sci-Fi|Thriller,58227,5062,English,USA,PG-13,1997,5.4,2000
980,1335,1356,Dragon Blade,122606884.0,74068.0,0.1,122532816.0,99.9,2015,700,Color,103.0,10.0,21.0,Action|Adventure|Drama|History,11584,58,Mandarin,China,R,2015,6.1,0
981,1336,1357,Spirit: Stallion of the Cimarron,122563539.0,73280117.0,59.8,49283422.0,40.2,2002,473,Color,83.0,21.0,13000.0,Adventure|Animation|Family|Western,44143,14261,English,USA,G,2002,7.0,4000
982,1337,1358,Surrogates,122444772.0,38577772.0,31.5,83867000.0,68.5,2009,491,Color,89.0,84.0,13000.0,Action|Sci-Fi|Thriller,151424,18132,English,USA,PG-13,2009,6.3,0
983,1338,1359,Invictus,122426792.0,37491364.0,30.6,84935428.0,69.4,2009,772,Color,134.0,16000.0,13000.0,Biography|Drama|History|Sport,124222,24458,English,USA,PG-13,2009,7.4,23000
984,1340,1361,Mortal Kombat,122195920.0,70454098.0,57.7,51741822.0,42.3,1995,2168,Color,101.0,545.0,1000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,81783,3816,English,USA,PG-13,1995,5.8,0
985,1341,1362,Prisoners,122126687.0,61002302.0,50.0,61124385.0,50.0,2013,1084,Color,153.0,777.0,20000.0,Crime|Drama|Mystery|Thriller,383591,37321,English,USA,R,2013,8.1,86000
986,1344,1366,Executive Decision,121969216.0,56569216.0,46.4,65400000.0,53.6,1996,862,Color,133.0,53.0,1000.0,Action|Adventure|Thriller,40858,2916,English,USA,R,1996,6.4,0
987,1345,1367,Pinocchio,121892045.0,84254167.0,69.1,37637878.0,30.90000000000001,1940,1143,Color,88.0,3.0,1000.0,Animation|Family|Fantasy|Musical,90360,1178,English,USA,Approved,1940,7.5,0
988,1347,1369,Pride & Prejudice,121616555.0,38405088.0,31.6,83211467.0,68.4,2005,1776,Color,135.0,456.0,422.0,Drama|Romance,193455,1083,English,France,PG,2005,7.8,17000
989,1349,1371,Starship Troopers,121214377.0,54814377.0,45.2,66400000.0,54.8,1997,310,Color,129.0,719.0,660.0,Action|Sci-Fi|War,221521,2031,English,USA,R,1997,7.2,0
990,1351,1373,The Nut Job,120885527.0,64251541.0,53.2,56633986.0,46.8,2014,1628,Color,85.0,7.0,14000.0,Adventure|Animation|Comedy|Family,19547,18795,English,Canada,PG,2014,5.8,0
991,1352,1374,Intolerable Cruelty,120801243.0,35327628.0,29.2,85473615.0,70.8,2003,779,Color,100.0,0.0,436.0,Comedy|Crime|Romance,76560,1395,English,USA,PG-13,2003,6.3,0
992,1353,1375,Apocalypto,120673227.0,50866635.0,42.2,69806592.0,57.8,2006,1236,Color,139.0,0.0,708.0,Action|Adventure|Drama|Thriller,236000,848,Maya,USA,R,2006,7.8,14000
993,1356,1378,Eight Below,120455994.0,81612565.0,67.8,38843429.0,32.2,2006,1208,Color,120.0,155.0,23000.0,Adventure|Drama|Family,48806,24300,English,USA,PG,2006,7.3,11000
994,1358,1381,We Bought a Zoo,120081841.0,75624550.0,63.0,44457291.0,37.0,2011,949,Color,124.0,488.0,19000.0,Comedy|Drama|Family,111003,36873,English,USA,PG,2011,7.1,22000
995,1359,1382,The Pianist,120072577.0,32572577.0,27.1,87500000.0,72.9,2002,1448, Black and White,150.0,2000.0,396.0,Biography|Drama|War,497946,1075,English,France,R,2002,8.5,21000
996,1360,1383,The Omen,119974972.0,54607383.0,45.5,65367589.0,54.5,2006,1894,Color,107.0,503.0,264.0,Fantasy|Horror|Mystery,80958,673,English,UK,R,1976,7.6,7000
997,1363,1386,Parental Guidance,119772232.0,77267296.0,64.5,42504936.0,35.5,2012,1890,Color,105.0,99.0,3000.0,Comedy|Family,21176,5740,English,USA,PG,2012,6.1,0
998,1364,1387,Road Trip,119754278.0,68540777.0,57.2,51213501.0,42.8,2000,2543,Color,94.0,480.0,1000.0,Comedy,132963,3889,English,USA,R,2000,6.5,0
999,1365,1388,Spy Kids 2: Island of Lost Dreams,119723358.0,85846429.0,71.7,33876929.0,28.3,2002,1342,Color,100.0,0.0,12000.0,Action|Adventure|Comedy|Family|Sci-Fi,44885,18291,English,USA,PG,2002,5.1,478
1000,1367,1390,Blazing Saddles,119601481.0,119601481.0,100.0,0.0,0.0,1974,4168,Color,93.0,0.0,1000.0,Comedy|Western,95294,4701,English,USA,R,1974,7.8,12000
1001,1370,1393,Charlie Wilson's War,119483446.0,66661095.0,55.8,52822351.0,44.2,2007,540,Color,102.0,0.0,22000.0,Biography|Comedy|Drama|History,88451,60646,English,USA,R,2007,7.1,0
1002,1373,1396,Sahara,119240351.0,68671925.0,57.6,50568426.0,42.4,2005,169,Color,124.0,42.0,11000.0,Action|Adventure|Comedy|Thriller,77673,13073,English,UK,PG-13,2005,6.0,0
1003,1374,1397,Beverly Hills Cop III,119208989.0,42614912.0,35.8,76594077.0,64.2,1994,981,Color,104.0,644.0,437.0,Action|Comedy|Crime|Thriller,60293,1093,English,USA,R,1994,5.5,669
1004,1375,1398,Unfaithful,119137784.0,52775765.0,44.3,66362019.0,55.7,2002,967,Color,124.0,213.0,838.0,Drama|Thriller,63067,2583,English,USA,R,2002,6.7,0
1005,1377,1400,The Shallows,119100758.0,55124043.0,46.3,63976715.0,53.7,2016,2848,Color,86.0,174.0,619.0,Drama|Horror|Thriller,12983,971,English,USA,PG-13,2016,6.8,0
1006,1378,1402,Final Destination 3,118890272.0,54098051.0,45.5,64792221.0,54.5,2006,1895,Color,86.0,70.0,440.0,Horror,102861,2420,English,Germany,R,2006,5.8,0
1007,1379,1403,Message in a Bottle,118880016.0,52880016.0,44.5,66000000.0,55.5,1999,1630,Color,131.0,43.0,18000.0,Drama|Romance,28942,19815,English,USA,PG-13,1999,6.1,0
1008,1380,1405,Lost in Translation,118685453.0,44585453.0,37.6,74100000.0,62.4,2003,3888,Color,101.0,0.0,19000.0,Drama,321283,32015,English,USA,R,2003,7.8,17000
1009,1381,1406,The Purge: Election Year,118587880.0,79213375.0,66.8,39374505.0,33.2,2016,3094,Color,109.0,65.0,798.0,Action|Horror|Sci-Fi|Thriller,17596,2480,English,France,R,2016,6.1,0
1010,1384,1409,Disturbia,118114220.0,80209692.0,67.9,37904528.0,32.099999999999994,2007,2166,Color,105.0,154.0,884.0,Drama|Mystery|Thriller,186984,2287,English,USA,PG-13,2007,6.9,0
1011,1386,1411,Corpse Bride,118090836.0,53359111.0,45.2,64731725.0,54.8,2005,1642,Color,77.0,13000.0,40000.0,Animation|Drama|Family|Fantasy|Musical|Romance,188785,60683,English,USA,PG,2005,7.4,0
1012,1387,1412,Star Trek: Generations,118071125.0,75671125.0,64.1,42400000.0,35.90000000000001,1994,1343,Color,118.0,18.0,1000.0,Action|Adventure|Mystery|Sci-Fi|Thriller,60504,6427,English,USA,PG,1994,6.6,0
1013,1388,1413,The Saint,118063304.0,61363304.0,52.0,56700000.0,48.0,1997,381,Color,116.0,176.0,192.0,Action|Adventure|Romance|Sci-Fi|Thriller,52136,475,English,USA,PG-13,1997,6.2,0
1014,1390,1415,Saving Mr. Banks,117867984.0,83301580.0,70.7,34566404.0,29.3,2013,1428,Color,125.0,102.0,15000.0,Biography|Comedy|Drama|History|Music,117719,19809,English,USA,PG-13,2013,7.5,39000
1015,1391,1416,Pompeii,117831631.0,23219748.0,19.7,94611883.0,80.3,2014,506,Color,105.0,545.0,795.0,Action|Adventure|Drama|History|Romance,84508,1099,English,Canada,PG-13,2014,5.6,20000
1016,1392,1417,Magic Mike XXL,117813057.0,66013057.0,56.0,51800000.0,44.0,2015,2756,Color,115.0,13.0,20000.0,Comedy|Drama|Music,38202,38963,English,USA,R,2015,5.7,41000
1017,1393,1418,Blue Streak,117758500.0,68518533.0,58.2,49239967.0,41.8,1999,1380,Color,93.0,10.0,789.0,Action|Comedy|Crime|Thriller,60572,2986,English,USA,PG-13,1999,6.3,0
1018,1395,1420,The Client,117615211.0,92115211.0,78.3,25500000.0,21.700000000000006,1994,1080,Color,119.0,541.0,821.0,Crime|Drama|Mystery|Thriller,45798,4043,English,USA,PG-13,1994,6.7,1000
1019,1397,1422,A Knight's Tale,117487473.0,56569702.0,48.2,60917771.0,51.8,2001,1179,Color,144.0,241.0,13000.0,Action|Adventure|Romance,137003,18761,English,USA,PG-13,2001,6.9,0
1020,1399,1424,Hotel for Dogs,117252578.0,73034460.0,62.3,44218118.0,37.7,2009,538,Color,100.0,87.0,3000.0,Comedy|Family,16271,5174,English,USA,PG,2009,5.4,1000
